Date,DATABASE_CODE,DATASET_CODE,Index Value,Total Market Value,Dividend Market Value
12/17/2020,NASDAQOMX,NQUS50101015LMCADT,1173.35,47398696966.0,0
12/18/2020,NASDAQOMX,NQUS50101015LMCADT,1173.97,47423698789.0,0
12/21/2020,NASDAQOMX,NQUS50101015LMCADT,1184.69,47855077224.0,0
12/22/2020,NASDAQOMX,NQUS50101015LMCADT,1189.88,48064512558.0,0
12/23/2020,NASDAQOMX,NQUS50101015LMCADT,1196.25,47717263458.0,0
12/24/2020,NASDAQOMX,NQUS50101015LMCADT,1198.21,47795662104.0,0
12/25/2020,NASDAQOMX,NQUS50101015LMCADT,1198.21,47795662104.0,0
12/28/2020,NASDAQOMX,NQUS50101015LMCADT,1199.9,47862874537.0,0
12/29/2020,NASDAQOMX,NQUS50101015LMCADT,1192.66,47574179897.0,0
12/30/2020,NASDAQOMX,NQUS50101015LMCADT,1196.07,47710124819.0,0
12/31/2020,NASDAQOMX,NQUS50101015LMCADT,1206.16,48101826865.0,10629524
9/22/2020,NASDAQOMX,NQUS40301010LMCADT,1022.27,596000000000.0,0
9/23/2020,NASDAQOMX,NQUS40301010LMCADT,987.26,576000000000.0,0
9/24/2020,NASDAQOMX,NQUS40301010LMCADT,989.4,577000000000.0,0
9/25/2020,NASDAQOMX,NQUS40301010LMCADT,1005.77,587000000000.0,0
9/28/2020,NASDAQOMX,NQUS40301010LMCADT,1021.12,596000000000.0,0
9/29/2020,NASDAQOMX,NQUS40301010LMCADT,1021.88,596000000000.0,0
9/30/2020,NASDAQOMX,NQUS40301010LMCADT,1018.96,594000000000.0,0
10/1/2020,NASDAQOMX,NQUS40301010LMCADT,1036.51,605000000000.0,0
10/2/2020,NASDAQOMX,NQUS40301010LMCADT,1012.63,591000000000.0,0
10/5/2020,NASDAQOMX,NQUS40301010LMCADT,1028.38,600000000000.0,0
10/6/2020,NASDAQOMX,NQUS40301010LMCADT,1004.1,586000000000.0,0
10/7/2020,NASDAQOMX,NQUS40301010LMCADT,1041.41,607000000000.0,0
10/8/2020,NASDAQOMX,NQUS40301010LMCADT,1035.78,604000000000.0,0
10/9/2020,NASDAQOMX,NQUS40301010LMCADT,1043.05,608000000000.0,0
10/12/2020,NASDAQOMX,NQUS40301010LMCADT,1040.76,607000000000.0,0
10/13/2020,NASDAQOMX,NQUS40301010LMCADT,1071.58,625000000000.0,0
10/14/2020,NASDAQOMX,NQUS40301010LMCADT,1049.43,612000000000.0,0
10/15/2020,NASDAQOMX,NQUS40301010LMCADT,1062.07,619000000000.0,0
10/16/2020,NASDAQOMX,NQUS40301010LMCADT,1045.7,610000000000.0,0
10/19/2020,NASDAQOMX,NQUS40301010LMCADT,1030.56,601000000000.0,0
10/20/2020,NASDAQOMX,NQUS40301010LMCADT,1027.7,599000000000.0,0
10/21/2020,NASDAQOMX,NQUS40301010LMCADT,999.98,583000000000.0,0
10/22/2020,NASDAQOMX,NQUS40301010LMCADT,1002.38,585000000000.0,0
10/23/2020,NASDAQOMX,NQUS40301010LMCADT,1010.45,589000000000.0,0
10/26/2020,NASDAQOMX,NQUS40301010LMCADT,996.15,581000000000.0,0
10/27/2020,NASDAQOMX,NQUS40301010LMCADT,988.17,576000000000.0,0
10/28/2020,NASDAQOMX,NQUS40301010LMCADT,976.18,569000000000.0,0
10/29/2020,NASDAQOMX,NQUS40301010LMCADT,1009.48,589000000000.0,0
10/30/2020,NASDAQOMX,NQUS40301010LMCADT,979.68,571000000000.0,0
11/2/2020,NASDAQOMX,NQUS40301010LMCADT,979.98,572000000000.0,0
11/3/2020,NASDAQOMX,NQUS40301010LMCADT,987.23,576000000000.0,0
11/4/2020,NASDAQOMX,NQUS40301010LMCADT,1002.35,585000000000.0,0
11/5/2020,NASDAQOMX,NQUS40301010LMCADT,1018.73,594000000000.0,0
11/6/2020,NASDAQOMX,NQUS40301010LMCADT,1020.86,595000000000.0,0
11/9/2020,NASDAQOMX,NQUS40301010LMCADT,1041.13,607000000000.0,0
11/10/2020,NASDAQOMX,NQUS40301010LMCADT,1052.6,614000000000.0,0
11/11/2020,NASDAQOMX,NQUS40301010LMCADT,1048.3,611000000000.0,0
11/12/2020,NASDAQOMX,NQUS40301010LMCADT,1037.94,605000000000.0,0
11/13/2020,NASDAQOMX,NQUS40301010LMCADT,1052.22,614000000000.0,0
11/16/2020,NASDAQOMX,NQUS40301010LMCADT,1068.82,623000000000.0,0
11/17/2020,NASDAQOMX,NQUS40301010LMCADT,1071.81,625000000000.0,0
11/18/2020,NASDAQOMX,NQUS40301010LMCADT,1067.54,623000000000.0,0
11/19/2020,NASDAQOMX,NQUS40301010LMCADT,1063.52,620000000000.0,0
11/20/2020,NASDAQOMX,NQUS40301010LMCADT,1062.69,620000000000.0,0
11/23/2020,NASDAQOMX,NQUS40301010LMCADT,1075.69,627000000000.0,0
11/24/2020,NASDAQOMX,NQUS40301010LMCADT,1100.01,642000000000.0,0
11/25/2020,NASDAQOMX,NQUS40301010LMCADT,1090.08,635000000000.0,0
11/26/2020,NASDAQOMX,NQUS40301010LMCADT,1090.54,636000000000.0,0
11/27/2020,NASDAQOMX,NQUS40301010LMCADT,1084.64,632000000000.0,0
11/30/2020,NASDAQOMX,NQUS40301010LMCADT,1085.12,632000000000.0,0
12/1/2020,NASDAQOMX,NQUS40301010LMCADT,1105.21,644000000000.0,0
12/2/2020,NASDAQOMX,NQUS40301010LMCADT,1120.3,653000000000.0,0
12/3/2020,NASDAQOMX,NQUS40301010LMCADT,1107.29,645000000000.0,0
12/4/2020,NASDAQOMX,NQUS40301010LMCADT,1106.08,645000000000.0,0
12/7/2020,NASDAQOMX,NQUS40301010LMCADT,1120.7,653000000000.0,0
12/8/2020,NASDAQOMX,NQUS40301010LMCADT,1115.64,650000000000.0,0
12/9/2020,NASDAQOMX,NQUS40301010LMCADT,1103.01,643000000000.0,0
12/10/2020,NASDAQOMX,NQUS40301010LMCADT,1104.23,643000000000.0,0
12/11/2020,NASDAQOMX,NQUS40301010LMCADT,1193.78,696000000000.0,0
12/14/2020,NASDAQOMX,NQUS40301010LMCADT,1185.01,691000000000.0,0
12/15/2020,NASDAQOMX,NQUS40301010LMCADT,1198.47,698000000000.0,0
12/16/2020,NASDAQOMX,NQUS40301010LMCADT,1202.13,701000000000.0,0
12/17/2020,NASDAQOMX,NQUS40301010LMCADT,1207.56,704000000000.0,0
12/18/2020,NASDAQOMX,NQUS40301010LMCADT,1210.61,705000000000.0,0
12/21/2020,NASDAQOMX,NQUS40301010LMCADT,1204.65,706000000000.0,0
12/22/2020,NASDAQOMX,NQUS40301010LMCADT,1207.8,708000000000.0,0
12/23/2020,NASDAQOMX,NQUS40301010LMCADT,1202.63,705000000000.0,0
12/24/2020,NASDAQOMX,NQUS40301010LMCADT,1201.68,704000000000.0,0
12/25/2020,NASDAQOMX,NQUS40301010LMCADT,1201.68,704000000000.0,0
12/28/2020,NASDAQOMX,NQUS40301010LMCADT,1230.89,721000000000.0,0
12/29/2020,NASDAQOMX,NQUS40301010LMCADT,1228.93,720000000000.0,0
12/30/2020,NASDAQOMX,NQUS40301010LMCADT,1234.55,723000000000.0,0
12/31/2020,NASDAQOMX,NQUS40301010LMCADT,1247.14,731000000000.0,0
9/22/2020,NASDAQOMX,NQUSB302010LMCADT,1007.6,250000000000.0,0
9/23/2020,NASDAQOMX,NQUSB302010LMCADT,989.26,246000000000.0,0
9/24/2020,NASDAQOMX,NQUSB302010LMCADT,999.03,248000000000.0,0
9/25/2020,NASDAQOMX,NQUSB302010LMCADT,1017.13,253000000000.0,0
9/28/2020,NASDAQOMX,NQUSB302010LMCADT,1027.52,255000000000.0,0
9/29/2020,NASDAQOMX,NQUSB302010LMCADT,1031.83,256000000000.0,0
9/30/2020,NASDAQOMX,NQUSB302010LMCADT,1038.82,258000000000.0,0
10/1/2020,NASDAQOMX,NQUSB302010LMCADT,1043.46,259000000000.0,0
10/2/2020,NASDAQOMX,NQUSB302010LMCADT,1041.46,259000000000.0,0
10/5/2020,NASDAQOMX,NQUSB302010LMCADT,1043.26,259000000000.0,0
10/6/2020,NASDAQOMX,NQUSB302010LMCADT,1019.79,253000000000.0,0
10/7/2020,NASDAQOMX,NQUSB302010LMCADT,1024.01,254000000000.0,0
10/8/2020,NASDAQOMX,NQUSB302010LMCADT,1030.42,256000000000.0,0
10/9/2020,NASDAQOMX,NQUSB302010LMCADT,1027.39,255000000000.0,0
10/12/2020,NASDAQOMX,NQUSB302010LMCADT,1028.32,256000000000.0,0
10/13/2020,NASDAQOMX,NQUSB302010LMCADT,1027.55,255000000000.0,0
10/14/2020,NASDAQOMX,NQUSB302010LMCADT,1020.32,254000000000.0,0
10/15/2020,NASDAQOMX,NQUSB302010LMCADT,1026.46,255000000000.0,8964963
10/16/2020,NASDAQOMX,NQUSB302010LMCADT,1025.7,255000000000.0,0
10/19/2020,NASDAQOMX,NQUSB302010LMCADT,1006.4,250000000000.0,0
10/20/2020,NASDAQOMX,NQUSB302010LMCADT,1003.33,249000000000.0,0
10/21/2020,NASDAQOMX,NQUSB302010LMCADT,986.61,245000000000.0,0
10/22/2020,NASDAQOMX,NQUSB302010LMCADT,983.4,244000000000.0,0
10/23/2020,NASDAQOMX,NQUSB302010LMCADT,986.91,245000000000.0,0
10/26/2020,NASDAQOMX,NQUSB302010LMCADT,980.46,243000000000.0,0
10/27/2020,NASDAQOMX,NQUSB302010LMCADT,970.08,241000000000.0,0
10/28/2020,NASDAQOMX,NQUSB302010LMCADT,961.93,239000000000.0,0
10/29/2020,NASDAQOMX,NQUSB302010LMCADT,969.86,241000000000.0,94614251
10/30/2020,NASDAQOMX,NQUSB302010LMCADT,962.36,239000000000.0,0
11/2/2020,NASDAQOMX,NQUSB302010LMCADT,974.48,242000000000.0,0
11/3/2020,NASDAQOMX,NQUSB302010LMCADT,983.14,244000000000.0,0
11/4/2020,NASDAQOMX,NQUSB302010LMCADT,1033.01,256000000000.0,0
11/5/2020,NASDAQOMX,NQUSB302010LMCADT,1045.45,259000000000.0,0
11/6/2020,NASDAQOMX,NQUSB302010LMCADT,1044.24,259000000000.0,0
11/9/2020,NASDAQOMX,NQUSB302010LMCADT,1005.64,250000000000.0,0
11/10/2020,NASDAQOMX,NQUSB302010LMCADT,985.61,245000000000.0,0
11/11/2020,NASDAQOMX,NQUSB302010LMCADT,1018.47,253000000000.0,0
11/12/2020,NASDAQOMX,NQUSB302010LMCADT,1009.69,250000000000.0,81001522
11/13/2020,NASDAQOMX,NQUSB302010LMCADT,1015.97,252000000000.0,0
11/16/2020,NASDAQOMX,NQUSB302010LMCADT,1012.18,251000000000.0,0
11/17/2020,NASDAQOMX,NQUSB302010LMCADT,1009.52,250000000000.0,0
11/18/2020,NASDAQOMX,NQUSB302010LMCADT,1000.73,248000000000.0,0
11/19/2020,NASDAQOMX,NQUSB302010LMCADT,1006.01,250000000000.0,0
11/20/2020,NASDAQOMX,NQUSB302010LMCADT,1001.4,248000000000.0,119677265
11/23/2020,NASDAQOMX,NQUSB302010LMCADT,1001.09,248000000000.0,0
11/24/2020,NASDAQOMX,NQUSB302010LMCADT,997.45,247000000000.0,211380377
11/25/2020,NASDAQOMX,NQUSB302010LMCADT,1005.72,249000000000.0,0
11/26/2020,NASDAQOMX,NQUSB302010LMCADT,1006.14,249000000000.0,0
11/27/2020,NASDAQOMX,NQUSB302010LMCADT,1007.43,250000000000.0,34275728
11/30/2020,NASDAQOMX,NQUSB302010LMCADT,1026.01,254000000000.0,0
12/1/2020,NASDAQOMX,NQUSB302010LMCADT,1009.71,250000000000.0,0
12/2/2020,NASDAQOMX,NQUSB302010LMCADT,1005.24,249000000000.0,0
12/3/2020,NASDAQOMX,NQUSB302010LMCADT,996.61,247000000000.0,0
12/4/2020,NASDAQOMX,NQUSB302010LMCADT,1016.0,252000000000.0,0
12/7/2020,NASDAQOMX,NQUSB302010LMCADT,1010.97,251000000000.0,0
12/8/2020,NASDAQOMX,NQUSB302010LMCADT,1004.83,249000000000.0,0
12/9/2020,NASDAQOMX,NQUSB302010LMCADT,991.51,246000000000.0,0
12/10/2020,NASDAQOMX,NQUSB302010LMCADT,988.32,245000000000.0,0
12/11/2020,NASDAQOMX,NQUSB302010LMCADT,989.65,245000000000.0,0
12/14/2020,NASDAQOMX,NQUSB302010LMCADT,988.36,245000000000.0,0
12/15/2020,NASDAQOMX,NQUSB302010LMCADT,991.1,246000000000.0,0
12/16/2020,NASDAQOMX,NQUSB302010LMCADT,993.77,246000000000.0,0
12/17/2020,NASDAQOMX,NQUSB302010LMCADT,993.37,246000000000.0,0
12/18/2020,NASDAQOMX,NQUSB302010LMCADT,1003.88,249000000000.0,0
12/21/2020,NASDAQOMX,NQUSB302010LMCADT,1000.18,248000000000.0,0
12/22/2020,NASDAQOMX,NQUSB302010LMCADT,1005.78,249000000000.0,0
12/23/2020,NASDAQOMX,NQUSB302010LMCADT,986.51,245000000000.0,0
12/24/2020,NASDAQOMX,NQUSB302010LMCADT,992.33,247000000000.0,0
12/25/2020,NASDAQOMX,NQUSB302010LMCADT,992.33,247000000000.0,0
12/28/2020,NASDAQOMX,NQUSB302010LMCADT,998.53,248000000000.0,0
12/29/2020,NASDAQOMX,NQUSB302010LMCADT,998.13,248000000000.0,0
12/30/2020,NASDAQOMX,NQUSB302010LMCADT,1004.99,250000000000.0,0
12/31/2020,NASDAQOMX,NQUSB302010LMCADT,1019.75,254000000000.0,9295330
9/22/2020,NASDAQOMX,NQUS30201030LMCADT,1011.93,231000000000.0,0
9/23/2020,NASDAQOMX,NQUS30201030LMCADT,994.37,227000000000.0,0
9/24/2020,NASDAQOMX,NQUS30201030LMCADT,1004.26,229000000000.0,0
9/25/2020,NASDAQOMX,NQUS30201030LMCADT,1021.49,233000000000.0,0
9/28/2020,NASDAQOMX,NQUS30201030LMCADT,1030.64,235000000000.0,0
9/29/2020,NASDAQOMX,NQUS30201030LMCADT,1035.4,236000000000.0,0
9/30/2020,NASDAQOMX,NQUS30201030LMCADT,1041.27,237000000000.0,0
10/1/2020,NASDAQOMX,NQUS30201030LMCADT,1044.91,238000000000.0,0
10/2/2020,NASDAQOMX,NQUS30201030LMCADT,1039.84,237000000000.0,0
10/5/2020,NASDAQOMX,NQUS30201030LMCADT,1040.8,237000000000.0,0
10/6/2020,NASDAQOMX,NQUS30201030LMCADT,1017.32,232000000000.0,0
10/7/2020,NASDAQOMX,NQUS30201030LMCADT,1019.01,232000000000.0,0
10/8/2020,NASDAQOMX,NQUS30201030LMCADT,1024.63,234000000000.0,0
10/9/2020,NASDAQOMX,NQUS30201030LMCADT,1022.23,233000000000.0,0
10/12/2020,NASDAQOMX,NQUS30201030LMCADT,1024.12,233000000000.0,0
10/13/2020,NASDAQOMX,NQUS30201030LMCADT,1023.13,233000000000.0,0
10/14/2020,NASDAQOMX,NQUS30201030LMCADT,1015.62,232000000000.0,0
10/15/2020,NASDAQOMX,NQUS30201030LMCADT,1020.6,233000000000.0,8964963
10/16/2020,NASDAQOMX,NQUS30201030LMCADT,1018.91,232000000000.0,0
10/19/2020,NASDAQOMX,NQUS30201030LMCADT,998.65,228000000000.0,0
10/20/2020,NASDAQOMX,NQUS30201030LMCADT,994.77,227000000000.0,0
10/21/2020,NASDAQOMX,NQUS30201030LMCADT,978.24,223000000000.0,0
10/22/2020,NASDAQOMX,NQUS30201030LMCADT,972.3,222000000000.0,0
10/23/2020,NASDAQOMX,NQUS30201030LMCADT,975.16,222000000000.0,0
10/26/2020,NASDAQOMX,NQUS30201030LMCADT,969.71,221000000000.0,0
10/27/2020,NASDAQOMX,NQUS30201030LMCADT,961.93,219000000000.0,0
10/28/2020,NASDAQOMX,NQUS30201030LMCADT,954.18,217000000000.0,0
10/29/2020,NASDAQOMX,NQUS30201030LMCADT,961.48,219000000000.0,0
10/30/2020,NASDAQOMX,NQUS30201030LMCADT,955.36,218000000000.0,0
11/2/2020,NASDAQOMX,NQUS30201030LMCADT,966.2,220000000000.0,0
11/3/2020,NASDAQOMX,NQUS30201030LMCADT,974.38,222000000000.0,0
11/4/2020,NASDAQOMX,NQUS30201030LMCADT,1030.36,235000000000.0,0
11/5/2020,NASDAQOMX,NQUS30201030LMCADT,1043.95,238000000000.0,0
11/6/2020,NASDAQOMX,NQUS30201030LMCADT,1043.55,238000000000.0,0
11/9/2020,NASDAQOMX,NQUS30201030LMCADT,996.77,227000000000.0,0
11/10/2020,NASDAQOMX,NQUS30201030LMCADT,976.16,223000000000.0,0
11/11/2020,NASDAQOMX,NQUS30201030LMCADT,1012.22,231000000000.0,0
11/12/2020,NASDAQOMX,NQUS30201030LMCADT,1003.08,229000000000.0,81001522
11/13/2020,NASDAQOMX,NQUS30201030LMCADT,1006.12,229000000000.0,0
11/16/2020,NASDAQOMX,NQUS30201030LMCADT,1000.44,228000000000.0,0
11/17/2020,NASDAQOMX,NQUS30201030LMCADT,998.7,228000000000.0,0
11/18/2020,NASDAQOMX,NQUS30201030LMCADT,990.61,226000000000.0,0
11/19/2020,NASDAQOMX,NQUS30201030LMCADT,997.39,227000000000.0,0
11/20/2020,NASDAQOMX,NQUS30201030LMCADT,995.57,227000000000.0,119677265
11/23/2020,NASDAQOMX,NQUS30201030LMCADT,993.57,226000000000.0,0
11/24/2020,NASDAQOMX,NQUS30201030LMCADT,985.94,224000000000.0,211380377
11/25/2020,NASDAQOMX,NQUS30201030LMCADT,996.57,227000000000.0,0
11/26/2020,NASDAQOMX,NQUS30201030LMCADT,996.99,227000000000.0,0
11/27/2020,NASDAQOMX,NQUS30201030LMCADT,998.87,227000000000.0,34275728
11/30/2020,NASDAQOMX,NQUS30201030LMCADT,1021.85,233000000000.0,0
12/1/2020,NASDAQOMX,NQUS30201030LMCADT,999.62,228000000000.0,0
12/2/2020,NASDAQOMX,NQUS30201030LMCADT,994.83,226000000000.0,0
12/3/2020,NASDAQOMX,NQUS30201030LMCADT,985.48,224000000000.0,0
12/4/2020,NASDAQOMX,NQUS30201030LMCADT,1004.98,229000000000.0,0
12/7/2020,NASDAQOMX,NQUS30201030LMCADT,999.39,227000000000.0,0
12/8/2020,NASDAQOMX,NQUS30201030LMCADT,991.47,226000000000.0,0
12/9/2020,NASDAQOMX,NQUS30201030LMCADT,974.89,222000000000.0,0
12/10/2020,NASDAQOMX,NQUS30201030LMCADT,969.48,221000000000.0,0
12/11/2020,NASDAQOMX,NQUS30201030LMCADT,972.12,221000000000.0,0
12/14/2020,NASDAQOMX,NQUS30201030LMCADT,971.75,221000000000.0,0
12/15/2020,NASDAQOMX,NQUS30201030LMCADT,972.3,221000000000.0,0
12/16/2020,NASDAQOMX,NQUS30201030LMCADT,975.84,222000000000.0,0
12/17/2020,NASDAQOMX,NQUS30201030LMCADT,976.48,222000000000.0,0
12/18/2020,NASDAQOMX,NQUS30201030LMCADT,989.26,225000000000.0,0
12/21/2020,NASDAQOMX,NQUS30201030LMCADT,981.63,223000000000.0,0
12/22/2020,NASDAQOMX,NQUS30201030LMCADT,988.47,225000000000.0,0
12/23/2020,NASDAQOMX,NQUS30201030LMCADT,965.69,219000000000.0,0
12/24/2020,NASDAQOMX,NQUS30201030LMCADT,973.56,221000000000.0,0
12/25/2020,NASDAQOMX,NQUS30201030LMCADT,973.56,221000000000.0,0
12/28/2020,NASDAQOMX,NQUS30201030LMCADT,978.97,222000000000.0,0
12/29/2020,NASDAQOMX,NQUS30201030LMCADT,980.05,223000000000.0,0
12/30/2020,NASDAQOMX,NQUS30201030LMCADT,985.9,224000000000.0,0
12/31/2020,NASDAQOMX,NQUS30201030LMCADT,1001.06,227000000000.0,9295330
9/21/2020,NASDAQOMX,NQUSB3020LMCADT,2533.35,1520000000000.0,0
9/22/2020,NASDAQOMX,NQUSB3020LMCADT,2523.44,1510000000000.0,0
9/23/2020,NASDAQOMX,NQUSB3020LMCADT,2482.38,1490000000000.0,0
9/24/2020,NASDAQOMX,NQUSB3020LMCADT,2497.13,1500000000000.0,0
9/25/2020,NASDAQOMX,NQUSB3020LMCADT,2534.13,1520000000000.0,0
9/28/2020,NASDAQOMX,NQUSB3020LMCADT,2588.79,1550000000000.0,0
9/29/2020,NASDAQOMX,NQUSB3020LMCADT,2569.28,1540000000000.0,745518349
9/30/2020,NASDAQOMX,NQUSB3020LMCADT,2584.56,1550000000000.0,306927217
10/1/2020,NASDAQOMX,NQUSB3020LMCADT,2591.09,1550000000000.0,0
10/2/2020,NASDAQOMX,NQUSB3020LMCADT,2608.91,1560000000000.0,0
10/5/2020,NASDAQOMX,NQUSB3020LMCADT,2633.61,1570000000000.0,3653468259
10/6/2020,NASDAQOMX,NQUSB3020LMCADT,2608.03,1560000000000.0,0
10/7/2020,NASDAQOMX,NQUSB3020LMCADT,2648.52,1580000000000.0,0
10/8/2020,NASDAQOMX,NQUSB3020LMCADT,2684.41,1600000000000.0,0
10/9/2020,NASDAQOMX,NQUSB3020LMCADT,2667.74,1590000000000.0,0
10/12/2020,NASDAQOMX,NQUSB3020LMCADT,2690.92,1610000000000.0,0
10/13/2020,NASDAQOMX,NQUSB3020LMCADT,2679.88,1600000000000.0,0
10/14/2020,NASDAQOMX,NQUSB3020LMCADT,2670.81,1590000000000.0,0
10/15/2020,NASDAQOMX,NQUSB3020LMCADT,2718.33,1620000000000.0,8964963
10/16/2020,NASDAQOMX,NQUSB3020LMCADT,2711.21,1620000000000.0,0
10/19/2020,NASDAQOMX,NQUSB3020LMCADT,2654.71,1580000000000.0,0
10/20/2020,NASDAQOMX,NQUSB3020LMCADT,2667.4,1590000000000.0,0
10/21/2020,NASDAQOMX,NQUSB3020LMCADT,2637.66,1570000000000.0,0
10/22/2020,NASDAQOMX,NQUSB3020LMCADT,2676.4,1600000000000.0,0
10/23/2020,NASDAQOMX,NQUSB3020LMCADT,2690.67,1610000000000.0,0
10/26/2020,NASDAQOMX,NQUSB3020LMCADT,2643.94,1580000000000.0,0
10/27/2020,NASDAQOMX,NQUSB3020LMCADT,2592.18,1550000000000.0,333861384
10/28/2020,NASDAQOMX,NQUSB3020LMCADT,2550.25,1520000000000.0,0
10/29/2020,NASDAQOMX,NQUSB3020LMCADT,2578.89,1540000000000.0,745020361
10/30/2020,NASDAQOMX,NQUSB3020LMCADT,2570.11,1530000000000.0,0
11/2/2020,NASDAQOMX,NQUSB3020LMCADT,2604.68,1550000000000.0,0
11/3/2020,NASDAQOMX,NQUSB3020LMCADT,2636.75,1570000000000.0,0
11/4/2020,NASDAQOMX,NQUSB3020LMCADT,2652.52,1580000000000.0,0
11/5/2020,NASDAQOMX,NQUSB3020LMCADT,2700.43,1610000000000.0,0
11/6/2020,NASDAQOMX,NQUSB3020LMCADT,2674.63,1590000000000.0,627066674
11/9/2020,NASDAQOMX,NQUSB3020LMCADT,2812.22,1680000000000.0,85834511
11/10/2020,NASDAQOMX,NQUSB3020LMCADT,2821.47,1680000000000.0,92111896
11/11/2020,NASDAQOMX,NQUSB3020LMCADT,2833.94,1690000000000.0,0
11/12/2020,NASDAQOMX,NQUSB3020LMCADT,2799.93,1670000000000.0,389906959
11/13/2020,NASDAQOMX,NQUSB3020LMCADT,2849.38,1700000000000.0,99016160
11/16/2020,NASDAQOMX,NQUSB3020LMCADT,2878.28,1710000000000.0,0
11/17/2020,NASDAQOMX,NQUSB3020LMCADT,2879.47,1720000000000.0,0
11/18/2020,NASDAQOMX,NQUSB3020LMCADT,2854.02,1720000000000.0,0
11/19/2020,NASDAQOMX,NQUSB3020LMCADT,2866.2,1730000000000.0,152751665
11/20/2020,NASDAQOMX,NQUSB3020LMCADT,2845.13,1710000000000.0,186951646
11/23/2020,NASDAQOMX,NQUSB3020LMCADT,2903.57,1750000000000.0,0
11/24/2020,NASDAQOMX,NQUSB3020LMCADT,2976.07,1790000000000.0,211380377
11/25/2020,NASDAQOMX,NQUSB3020LMCADT,2966.02,1790000000000.0,0
11/26/2020,NASDAQOMX,NQUSB3020LMCADT,2967.27,1790000000000.0,0
11/27/2020,NASDAQOMX,NQUSB3020LMCADT,2958.74,1780000000000.0,188022799
11/30/2020,NASDAQOMX,NQUSB3020LMCADT,2911.77,1760000000000.0,7859781
12/1/2020,NASDAQOMX,NQUSB3020LMCADT,2951.27,1780000000000.0,557360396
12/2/2020,NASDAQOMX,NQUSB3020LMCADT,2978.53,1800000000000.0,0
12/3/2020,NASDAQOMX,NQUSB3020LMCADT,2960.78,1780000000000.0,747178786
12/4/2020,NASDAQOMX,NQUSB3020LMCADT,2977.09,1790000000000.0,0
12/7/2020,NASDAQOMX,NQUSB3020LMCADT,2970.61,1790000000000.0,0
12/8/2020,NASDAQOMX,NQUSB3020LMCADT,2966.73,1790000000000.0,0
12/9/2020,NASDAQOMX,NQUSB3020LMCADT,2951.94,1780000000000.0,350931195
12/10/2020,NASDAQOMX,NQUSB3020LMCADT,2923.55,1760000000000.0,186501979
12/11/2020,NASDAQOMX,NQUSB3020LMCADT,2919.18,1760000000000.0,0
12/14/2020,NASDAQOMX,NQUSB3020LMCADT,2892.1,1740000000000.0,324772279
12/15/2020,NASDAQOMX,NQUSB3020LMCADT,2935.1,1770000000000.0,208178188
12/16/2020,NASDAQOMX,NQUSB3020LMCADT,2949.66,1780000000000.0,49820198
12/17/2020,NASDAQOMX,NQUSB3020LMCADT,2948.36,1770000000000.0,0
12/18/2020,NASDAQOMX,NQUSB3020LMCADT,2951.94,1780000000000.0,51028655
12/21/2020,NASDAQOMX,NQUSB3020LMCADT,3013.01,1840000000000.0,0
12/22/2020,NASDAQOMX,NQUSB3020LMCADT,3002.72,1840000000000.0,0
12/23/2020,NASDAQOMX,NQUSB3020LMCADT,3021.19,1850000000000.0,0
12/24/2020,NASDAQOMX,NQUSB3020LMCADT,3018.58,1850000000000.0,0
12/25/2020,NASDAQOMX,NQUSB3020LMCADT,3018.58,1850000000000.0,0
12/28/2020,NASDAQOMX,NQUSB3020LMCADT,3041.5,1860000000000.0,0
12/29/2020,NASDAQOMX,NQUSB3020LMCADT,3015.84,1850000000000.0,0
12/30/2020,NASDAQOMX,NQUSB3020LMCADT,3018.38,1850000000000.0,719980860
12/31/2020,NASDAQOMX,NQUSB3020LMCADT,3056.36,1870000000000.0,231644383
9/21/2020,NASDAQOMX,NQUSB30LMCADT,1994.53,3670000000000.0,0
9/22/2020,NASDAQOMX,NQUSB30LMCADT,1983.64,3650000000000.0,0
9/23/2020,NASDAQOMX,NQUSB30LMCADT,1944.85,3580000000000.0,0
9/24/2020,NASDAQOMX,NQUSB30LMCADT,1954.5,3600000000000.0,0
9/25/2020,NASDAQOMX,NQUSB30LMCADT,1976.12,3640000000000.0,0
9/28/2020,NASDAQOMX,NQUSB30LMCADT,2019.11,3720000000000.0,0
9/29/2020,NASDAQOMX,NQUSB30LMCADT,1999.34,3680000000000.0,1516538315
9/30/2020,NASDAQOMX,NQUSB30LMCADT,2014.06,3710000000000.0,306927217
10/1/2020,NASDAQOMX,NQUSB30LMCADT,2011.02,3700000000000.0,215772064
10/2/2020,NASDAQOMX,NQUSB30LMCADT,2028.84,3740000000000.0,51644518
10/5/2020,NASDAQOMX,NQUSB30LMCADT,2054.43,3780000000000.0,3653468259
10/6/2020,NASDAQOMX,NQUSB30LMCADT,2034.52,3740000000000.0,73770255
10/7/2020,NASDAQOMX,NQUSB30LMCADT,2070.93,3810000000000.0,0
10/8/2020,NASDAQOMX,NQUSB30LMCADT,2091.74,3850000000000.0,367797268
10/9/2020,NASDAQOMX,NQUSB30LMCADT,2077.98,3820000000000.0,0
10/12/2020,NASDAQOMX,NQUSB30LMCADT,2096.87,3860000000000.0,0
10/13/2020,NASDAQOMX,NQUSB30LMCADT,2064.49,3800000000000.0,0
10/14/2020,NASDAQOMX,NQUSB30LMCADT,2041.99,3760000000000.0,47114814
